Gene name	Mean of ratios
hsp60: mcp60	1.153
hsp70	1.131
hsp9	1.410
hst4	0.936
hta1	0.863
hta1.2.bud.76	
hta1.rc	1.037
hta2	0.980
hta2.rc	
htb1	0.940
htb1.2.bud.78	1.250
hus1	0.885
hus2: rqh1: rad12	1.217
hus5: ubc9	0.909
hxk1	1.070
hxk2	1.013
i10_prp19: cwf8	1.155
i11_tif34: sum1	1.298
i12_c19f5.04	0.696
i13_c1604.17c	0.969
i14_c14f5.06	1.335
i15_rae1	1.239
i16_prr1	1.983
i17_c8d2.01	1.383
i18_cox4	1.112
i19_skp1	1.265
i1_mes1	1.070
i20_c23c4.08	1.442
i21_ade2: min10	1.161
i22_pex7	1.137
i23_c660.16	1.683
i24_rpt4	1.138
i25_c736.11	1.210
i26_mob2	1.356
i27_rad24	1.500
i28_c644.09	1.372
i29_c14c8.04	1.160
i2_ubc4	1.061
i30_c12d12.06	1.067
i31_cdc37	1.190
i32_rem1	1.553
i3_c1b2.04	1.240
i4_c354.06	1.067
i5_c550.11	1.418
i6_c622.14	1.112
i7_par1	1.530
i8_c18.15	1.007
i9_hsf	1.114
iah1	1.022
idi1	0.840
ilv1	0.755
ilv3	0.826
imp2	1.059
int6: yin6	0.800
inv1	
inv1.rc	
ipk1	1.173
isp3: meu4	1.503
isp4	0.752
isp5	0.527
isp5.rc	1.066
isp6	1.025
isp7	0.991
isy1	1.087
itr1	1.302
itr2	1.023
its3	1.330
kan-mx	1.787
kap104	1.091
kap114	1.258
kap123	0.758
kes1	0.861
kin1	1.175
klp1	1.324
klp3: krp1	1.472
klp5	1.252
klp6	1.455
klp8	0.943
kms1	1.286
kms2	
krp1: krp	0.844
ksg1	0.961
lag1	0.827
lcb2	0.996
leu1	0.829
leu2	1.047
leu3	0.801
lig4	1.096
liz1	0.971
lps1	0.798
lsd1: fas2	0.842
lsm2	0.933
lsm3	0.962
lsm4	0.881
lsm5	0.891
lsm6	0.930
lsm7	0.940
lsm8	1.034
luc7	0.950
lys1	0.778
lys3	0.673
lys7	0.935
mad2	1.299
mae1	0.946
mae2	1.270
mag1	1.494
mak1	1.332
mak2	1.166
mak3	
mal2	1.028
mal3	1.015
mam1	1.283
mam2	1.279
mam4	0.914
map1	
map2	1.154
map3	1.043
matmc: c1711.02	
matmc: c23g7.09	1.501
matmc: c23g7.09.rc	1.690
matmi: c1711.01	1.493
matmi: c23g7.17	1.098
mcm3	0.809
mcm6: mis5	0.919
mcm7	0.932
mcs1: res2: pct1	1.290
mcs2	1.024
mcs4	0.880
mde1	1.457
mde5: meu30	1.668
mde7	1.107
mdm12	0.967
med7	0.807
mei2	0.746
mei3	1.699
mek1	1.514
mes1	0.994
met6	0.835
meu10	
meu11	
meu11rc	1.403
meu13	1.274
meu14	1.311
meu15	
meu16	1.217
meu16rc	1.433
meu17	1.317
meu18	0.788
meu18.rc	0.912
meu19	1.569
meu19rc	1.492
meu1: meu2	1.159
meu20	1.791
meu20rc	1.249
meu22	1.114
meu23: b13958-2	1.045
meu25	1.262
meu26	
meu26.rc	1.391
meu27: b8647-6	1.278
meu29	0.973
meu3	1.665
meu31	1.498
meu3rc	1.581
meu5	1.468
meu6	1.078
meu7	1.829
meu8	1.898
meu8.rc	2.146
mex67	
mfm1	1.170
mfm2	1.279
mfm3	1.041
mhk1: pmk1	1.372
mik1	0.948
mik1.rc	
mip1: c24b10.22	1.224
mip1: c57a7.11	1.014
mis12	0.991
mis3	0.593
mis4	0.783
mis6	0.965
misc_rna_1.1.19	1.103
misc_rna_1.1.19.rc	1.011
misc_rna_1.1.28	
misc_rna_1.1.28.rc	0.879
misc_rna_1.1.38	
misc_rna_1.1.38.rc	0.882
misc_rna_1.1.41.rc	
misc_rna_1.1.42	0.969
misc_rna_1.1.42.rc	1.495
misc_rna_1.1.46	0.933
misc_rna_1.1.46.rc	0.893
misc_rna_1.1.7	1.238
misc_rna_1.1.7.rc	0.876
misc_rna_1.1.8	1.265
misc_rna_1.1.8.rc	1.868
misc_rna_2.2.20	1.049
misc_rna_2.2.20.rc	1.122
misc_rna_2.2.40	1.319
misc_rna_2.2.40.rc	0.998
misc_rna_2.2.48	1.194
misc_rna_2.2.48.rc	1.119
misc_rna_2.2.51	1.086
misc_rna_2.2.51.rc	1.087
misc_rna_3.3.21	1.717
misc_rna_3.3.21.rc	1.181
misc_rna_3.3.37	1.018
misc_rna_3.3.37.rc	1.088
misc_rna_3.3.52	1.201
misc_rna_3.3.52.rc	1.374
misc_rna_4.4.31	1.168
misc_rna_4.4.31.rc	1.298
misc_rna_4.4.53	1.060
misc_rna_4.4.53.rc	1.080
mlo2	1.173
mlo3	0.823
mms2	0.930
mob1	1.020
mob2	
moe1	0.901
mok11	1.238
mok12	1.161
mok13	1.066
mok14	1.005
mph1	1.019
mpr1: spy1	1.307
mra1	0.860
msh1	1.058
msh2	1.172
msh6	
msp1	1.003
mthfr2	0.775
mts4	1.016
mus81	1.064
mus81.rc	
mvp1	1.143
myc	
myh	1.187
myo2	1.034
myo3: myp2	1.134
myo51	1.166
myo52	1.095
n150	1.001
n313	0.738
nak1	1.037
nc133a	1.640
nc133a.rc	
nc133b	1.533
nc133b.rc	
ncd10	1.064
ncrna.100	1.107
ncrna.101	1.030
ncrna.102	1.590
ncrna.104	
ncrna.105	
ncrna.106	
ncrna.107	
ncrna.108	
ncrna.109	
ncrna.110	
ncrna.111	
ncrna.112	0.869
ncrna.113	1.092
ncrna.114	
ncrna.115	
ncrna.116	
ncrna.117	
ncrna.118	
ncrna.119	
ncrna.120	
ncrna.121	
ncrna.122	1.382
ncrna.125	
ncrna.126	
ncrna.127	
ncrna.129	
ncrna.70	
ncrna.71	
ncrna.72	
ncrna.73	0.782
ncrna.74	0.783
ncrna.76	0.811
ncrna.77	0.970
ncrna.78	
ncrna.80	
ncrna.81	
ncrna.82	
ncrna.83	
ncrna.84	
ncrna.88	
ncrna.89	
ncrna.90	
ncrna.91	
ncrna.96	
ncrna.99	
nda2	0.864
nda3: ben1: alp12	0.999
nda4: mcm5	0.992
ndk1	1.044
nhp2	0.788
nic1	1.317
nif1	1.149
noc1: tip1	0.888
npp106	0.981
nrd1	0.865
nrf1	0.834
nth1	
ntp1	1.412
nuc1: rpa1	0.787
nuc2	1.105
nuf2	
nup124	0.953
nup184	1.019
obr1	1.781
omt3	
orb6	1.046
orb6.rc	1.150
orc1: orp1	1.240
orc2: orp2	0.964
orc5	0.902
orp3: orc3	1.032
orp4	1.152
oxa1sp1	0.973
oxa1sp2	0.817
p05501	1.060
p05511	1.142
p07657	0.952
p11e10.01	0.911
p11e10.02c	1.138
p14575	1.124
p14e8.02	0.744
p14e8.02.rc	1.945
p14e8.04	1.022
p14e8.05c	1.086
p15e9.02c	0.923
p16f5.03c	1.091
p16f5.05c	0.809
p16f5.06	0.901
p16f5.08c	1.202
p18g5.02	1.013
p18g5.03	1.059
p19a11.01	0.830
p19a11.02c	1.019
p19a11.04c	1.072
p19a11.05c	1.080
p1_matpc	1.284
p1e11.02	1.035
p1e11.03	1.386
p1e11.04c	0.850
p1e11.05c	1.215
p1e11.07c	1.005
p1e11.08	0.797
p1e11.10	1.098
p1e11.11	0.677
p20c8.01c	0.752
p20c8.02c	
p20c8.03	0.910
p21534	0.753
p21535	1.152
p21536	1.113
p21537	0.969
p21547	1.250
p22190	1.091
p22191	0.899
p22h7.10c	0.877
p23a10.02	0.875
p23a10.03c	0.857
p23a10.04	1.346
p23a10.05	0.943
p23a10.06	1.125
p23a10.08	1.065
p23a10.09	1.214
p23a10.10	0.926
p23a10.11c	0.637
p23a10.12	1.079
p23a10.14c	1.156
p23a10.15c	0.641
p23a10.16	0.895
p24d3.01	0.835
p25a2.01c	1.274
p25a2.03	0.914
p26c9.03c	1.247
p27g11.02	0.963
p27g11.03	1.042
p27g11.04c	0.905
p27g11.06c	0.840
p27g11.07c	0.814
p27g11.08c	1.646
p27g11.09c	1.500
p27g11.11c	0.906
p27g11.12	0.968
p27g11.13c	0.766
p27g11.14c	0.947
p27g11.15	1.255
p27g11.16	1.067
p2_matpi	
p31b10.01	1.331
p31b10.02	1.181
p31b10.03c	0.912
p31b10.04	0.993
p31b10.05	1.421
p31b10.06	1.396
p32a8.02	1.058
p32a8.03c	1.034
p35g2.01c	1.062
p35g2.02	1.120
p35g2.03c	1.240
p35g2.04c	1.092
p35g2.06c	1.088
p35g2.08c	0.885
p35g2.09	0.993
p35g2.10	1.182
p35g2.11c	1.234
p35g2.12	0.933
p35g2.13c	1.061
p35g2.14	1.050
p4g3.03	
p4h10.01	0.970
p4h10.07	1.156
p4h10.08	0.728
p4h10.10	1.742
p4h10.11c	0.514
p4h10.12	1.121
p4h10.14c	0.911
p4h10.15	0.903
p4h10.16c	0.998
p4h10.17c	1.147
p4h10.18c	0.881
p4h10.19c	0.962
p4h10.20	0.881
p4h10.21c	0.885
p7g5.01	1.087
p7g5.02c	0.795
p7g5.03	1.051
p7g5.06	1.018
p8a3.02c	0.935
p8a3.03	1.011
p8a3.05	
p8a3.05.rc	1.312
p8a3.06	0.995
p8a3.07c	0.730
p8a3.10	0.957
p8a3.11c	1.004
p8a3.12c	1.106
p8a3.13c	0.963
p8a3.14c	1.104
p8b7.01c	1.454
p8b7.02	0.953
p8b7.04	1.069
p8b7.05c	0.715
p8b7.07c	1.017
p8b7.08c	1.083
p8b7.09c	0.800
p8b7.10c	0.871
p8b7.11	0.769
p8b7.11.rc	0.872
p8b7.12c	0.884
p8b7.13	1.147
p8b7.14c	0.972
p8b7.15c	1.109
p8b7.17c	1.012
p8b7.18c	0.614
p8b7.19	0.944
p8b7.20c	0.596
p8b7.21	0.879
p8b7.23	1.139
p8b7.24c	1.156
p8b7.25	0.770
p8b7.26	0.864
p8b7.27	1.022
p8b7.28c	1.116
p8b7.29	1.049
p8b7.30c	0.990
p8b7.31	1.028
paa1	1.011
pab1	0.998
pab1: pabp	
pab1: pabp.rc	0.936
pab2	0.983
pac1: hcs	0.852
pac2	0.870
pak1: shk1	1.062
pam1	1.003
pap1	1.257
par1	0.986
par2	1.239
par2.rc	
pas1	0.897
pb10d8.01	1.168
pb10d8.02c	1.148
pb10d8.03	0.982
pb10d8.04c	0.929
pb10d8.05c	0.807
pb10d8.06c	0.832
pb10d8.07c	0.810
pb15e9.01c	0.539
pb15e9.01c.rc	
pb16a4.02c	1.344
pb16a4.04c	0.841
pb16a4.05c	0.919
pb16a4.06c	1.437
pb17e12.03	1.287
pb17e12.06	
pb17e12.07c	0.940
pb17e12.08	1.179
pb17e12.09	
pb17e12.10c	1.031
pb17e12.11	0.864
pb17e12.12c	1.011
pb17e12.14c	1.190
pb18e9.01	0.870
pb18e9.02	1.315
pb18e9.03	
pb18e9.04c	1.141
pb18e9.05c	0.551
pb1a10.02	1.138
pb1a10.03	0.966
pb1a10.05	0.902
pb1a10.06c	
pb1a10.07c	1.333
pb1a10.08	0.994
pb1a10.09	1.055
pb1a10.10c	0.980
pb1a10.11c	0.837
pb1a10.12c	1.071
pb1a10.13	1.034
pb1a10.14	0.726
pb1a10.15	0.885
pb1a11.01	1.674
pb1a11.02	1.241
pb1a11.03	1.104
pb1a11.04c	1.004
pb1c11.01	0.616
pb1c11.02	1.795
pb1c11.03	0.768
pb1e7.01c	1.106
pb1e7.02c	0.702
pb1e7.03	0.969
pb1e7.04c	0.920
pb1e7.05	1.183
pb1e7.06	1.198
pb1e7.07	0.857
pb1e7.08	
pb1e7.09	0.899
pb1e7.10	0.901
pb1e7.11c	
pb1e7.12	
pb21e7.02c	1.196
pb21e7.04c	1.349
pb21e7.05	1.935
pb21e7.06	1.448
pb21e7.08	0.960
pb21e7.09	0.888
pb21e7.10	0.913
pb21f2.02	1.051
pb21f2.03	1.010
pb24d3.02c	0.842
pb24d3.03	0.843
pb24d3.05c	0.989
pb24d3.06c	0.962
pb24d3.07c	1.739
pb24d3.08c	1.367
pb24d3.09c	1.099
pb2b2.01	0.975
pb2b2.02	1.114
pb2b2.03c	1.549
pb2b2.04	1.243
pb2b2.05	1.116
pb2b2.06c	0.878
pb2b2.07c	1.004
pb2b2.08	1.665
pb2b2.09c	1.228
pb2b2.10c	1.562
pb2b2.11	1.767
pb2b2.12c	2.111
pb2b2.13	2.087
pb2b2.14c	1.429
pb2b2.15	1.087
pb2b2.16c	1.497
pb2b2.18	1.628
pb2b2.19c	0.932
pb2b2.20c	1.223
pb2b4.01c	1.000
pb2b4.02	0.923
pb2b4.04c	1.180
pb2b4.05	0.906
pb2b4.06	1.274
pb2b4.07	0.994
pb2c8.01	0.813
pb7e8.01	0.370
pb7e8.02	1.249
pb8b6.01	1.108
pb8b6.02	1.450
pb8b6.03	
pb8b6.03.rc	1.207
pb8b6.04	
pb8b6.04.rc	1.491
pb8b6.05	1.473
pb8b6.07	
pb8e5.01	0.804
pb8e5.04c	1.398
pb8e5.07c	0.808
pb8e5.08	1.096
pb8e5.09	1.179
pb8e5.10	0.886
pcd1	0.859
pch1	0.913
pck1	1.154
pck2: sts6: pkc1	1.218
pcn1: pcn	0.850
pcr1: mts2	1.042
pcr1: mts2.rc	0.997
pcu1	1.140
pcu3	1.053
pcu4	1.240
pcy1: cpy1	1.440
pda1	0.864
pdb1	0.844
pdh1	1.017
pef1	1.087
pep12	1.367
pep1: vps10	0.856
pep3	1.432
pep5	1.099
pep7	1.365
pep8	1.122
pex5	0.988
pex7	0.828
pfk1	1.302
pgak	1.212
pgi1	1.059
pgk1	1.143
pgr1: pi039	1.133
pho1	1.121
pho1.rc	1.320
pho2	0.868
pho4	0.769
php2	1.042
php3	0.932
php5	1.502
pht1: pi001	0.860
pht1: pi001.rc	1.413
phz1	1.096
pi003: pi003	1.171
pi003: pi003.rc	1.260
pi004	1.005
pi005	0.902
pi006	0.921
pi007	0.866
pi008	0.925
pi010	0.903
pi013: mei4	1.036
pi014	0.924
pi015	0.854
pi016	0.946
pi018	1.267
pi019	0.946
pi021	1.221
pi022	1.206
pi025	0.769
pi026	0.969
pi027	1.023
pi028	1.129
pi029	0.768
pi030	1.029
pi031	0.883
pi034	0.906
pi035	0.912
pi036	0.914
pi037	0.881
pi038	1.261
pi040	1.129
pi041	1.029
pi042	0.879
pi043	0.952
pi044	0.756
pim1: dcd1	0.971
pim1: dcd1.rc	0.992
pip1	0.871
pj4664.02	0.985
pj4664.04	1.032
pj4664.05	1.038
pj691.01c	1.233
pj691.02	1.602
pj691.03	0.728
pj691.03.rc	0.771
pj695.01c	
pj696.02	
pj696.02.rc	0.955
pj732.02c	1.089
pj735.01c	1.020
pj736.01	0.850
pj760.01c	0.876
pj760.03c	
pj760.03c.rc	1.421
pk	
pka1: tpk: git6	1.173
pkl1: klp1	1.147
pku70	1.038
pla1	0.997
plc1	0.967
plo1	1.073
plo1.rc	1.418
plr	1.484
pma1	0.921
pma2	1.056
pmc1	1.283
pmd1	1.411
pmh1	1.464
pmm1	0.866
pmm1.rc	0.934
pmp1	0.960
pmp20	1.090
pms1	1.130
pmt1	
pmt2	0.651
pmt3: ubl2: smt3	0.810
pob1	0.832
pof1	0.941
pof3	1.086
pol1: swi7: pola	0.930
pol5	0.869
pom1	0.889
pop1	
pop1.rc	
pop2: sud1	1.156
pop3: wat1	0.867
ppa	0.897
ppa1	0.974
ppa2	1.234
ppb1	1.152
ppe1: esp1: ppx1	1.000
ppi1	1.089
ppt1	0.829
prh1	0.754
prl1	0.872
prl10	1.508
prl11	
prl12	2.163
prl13	1.365
prl14	1.549
prl15	
prl16	1.574
prl19	1.250
prl2	1.597
prl20	0.864
prl20.rc	1.572
prl21	1.428
prl22	1.153
prl23	1.694
prl24	1.125
prl25	0.550
prl25.rc	0.847
prl26	1.791
prl27	
prl28	2.565
prl3	1.106
prl31	1.513
prl32	0.950
prl33	
prl34	1.091
prl35	1.366
prl36	1.501
prl37	1.641
prl38	1.501
prl39	
prl4	
prl40	
prl41	1.072
prl42	1.361
prl43	
prl44	1.016
prl45	
prl46	1.484
prl47	
prl48	0.828
prl49	0.969
prl49.rc	1.150
prl5	1.696
prl50	1.276
prl51	1.373
prl52	0.987
prl53	1.046
prl54	1.346
prl55	0.938
prl56	
prl57	
prl58	1.017
prl59	1.107
prl6	1.449
prl60	1.162
prl61	2.068
prl62	1.103
prl63	1.011
prl64	1.003
prl65	0.714
prl66	
prl66.rc	1.586
prl67	1.270
prl68	1.408
prl8	1.257
prl9	1.096
prp10: sap155	1.176
prp11	1.132
prp12: sap130	
prp16	1.096
prp17	0.980
prp17.rc	1.159
prp18	0.902
prp19: cwf8	0.877
prp1: zer1	0.952
prp22	0.929
prp28	1.132
prp2: mis11	0.873
prp31	1.122
prp39	
prp4	1.109
prp40	
prp43.a	0.851
prp5: cwf1: pi024	1.119
prr1	1.230
prs1	0.972
psc3	1.026
psc3.rc	1.632
pse1	0.793
psh1: skp1	0.887
psh3	0.838
psi	1.154
psk1	1.195
pss1: ssp1	1.026
pst1	0.893
pst2	1.036
pst3	1.083
psu1	0.871
ptb1	1.111
ptc1	1.243
ptc2	1.003
ptc3	0.955
ptc4	1.065
ptr2	1.023
ptr3: uba1	1.170
ptr6	0.986
pts1	1.111
pub1	1.059
puc1	1.144
pyk1	1.128
pyp1	1.436
pyp2	1.008
pyp3	1.312
pyr1	1.068
pyug7.03c	1.052
pyug7.05	0.908
pyug7.06	1.172
pyuk71.01	0.957
pyuk71.03c	0.901
qcr8	0.607
rad1	1.354
rad13	1.023
rad15: rhp3	1.029
rad16: rad10: rad20: swi9	0.932
rad17	1.073
rad18	1.093
rad2	1.030
rad21	0.959
rad22	1.228
rad24	0.926
rad25	1.057
rad26	1.380
rad3	1.163
rad31: uba4	
rad31: uba4.rc	1.053
rad32	1.053
rad4: cut5	1.011
rad8	0.937
rad9	0.932
rae1	0.995
ral2	1.252
ran1: pat1	0.871
rcd1	0.958
rdp1	1.064
rds1	1.481
reb1	0.920
rec10	1.219
rec11	
rec12	1.192
rec14	
rec15	1.439
rec6	0.985
rec7	1.185
rec8	1.565
rem1	1.642
rem1intron	
rep1: rec16	
rep2	0.972
rer1	1.071
res1: sct1	1.246
ret2	
ret3	1.036
rfc1	1.034
rfc2	1.061
rfc3	0.978
rfc4	0.866
rfc5	1.043
rgs1	1.188
rho1	0.903
rho2	1.009
rhp14	1.405
rhp16: rad16	1.036
rhp23	0.834
rhp26	1.122
rhp4a	1.163
rhp4b	1.064
rhp51: rad51	1.554
rhp54: rad54	1.075
rhp55	1.043
rhp57	1.144
rhp6: ubc2	1.001
rhp9: crb2	1.136
rik1	0.968
rip1	0.610
rlc1	1.014
rna1	0.743
rng2	1.654
rng3	
rnh1	1.088
rnp24	0.652
rnp24.rc	
rpa12	0.771
rpa2	0.835
rpa2.rc	0.943
rpa43	0.742
rpa49	0.748
rpb1	0.950
rpb1.rc	1.051
rpb10	0.890
rpb11	0.941
rpb2	1.021
rpb3	0.967
rpb4	1.047
rpb5	0.746
rpb6: rpo15	0.866
rpb7	1.052
rpb8	0.758
rpb9	1.002
rpc1	0.921
rpc10: rpb12	0.789
rpc11	0.687
rpc19: rpa17	0.808
rpc2	1.005
rpc25	1.029
rpc34	
rpc40: rpa42	0.758
rpc53	0.851
rph1: pif1	0.837
rpl1-1: rpl10a-1	0.713
rpl1-2: rpl10a-2	0.698
rpl10-1	0.904
rpl10-2	0.847
rpl11-1	0.712
rpl11-2	0.747
rpl12-1: rpl12.1	0.730
rpl12-2	0.706
rpl13	0.797
rpl13a-1: rpl16-1	0.736
rpl13a-2: rpl16-2	0.823
rpl14	1.076
rpl15	0.763
rpl15-2	0.748
rpl16c.a	0.674
rpl17	0.707
rpl17-2	0.741
rpl18-1: rpl18	0.796
rpl18-2	0.843
rpl18a.3.bud.55	1.428
rpl18a.7.bud.61	
rpl19-1	0.693
rpl19-2	0.689
rpl20-1	0.686
rpl20-2	0.712
rpl21	0.769
rpl21-2	0.731
rpl22	0.744
rpl23-1	0.683
rpl23-2	0.698
rpl24	0.723
rpl24-2	0.706
rpl24-3	0.670
rpl25a	0.739
rpl25b: rpl23a-2	0.704
rpl26	0.731
rpl27-1: rpl27a	0.731
rpl27-2: rpl27b	0.712
rpl27a.1.bud.66	
rpl28-1: rpl27a	0.758
rpl28-2	0.735
rpl29	0.802
rpl3-1	0.746
rpl3-b	0.774
rpl30-2	0.671
rpl30: rpl30-1	0.716
rpl31	0.753
rpl32-1	0.731
rpl32-2	0.700
rpl34	0.814
rpl34-2	0.739
rpl35	0.691
rpl35a: rpl33	0.752
rpl36-1	0.680
rpl36-2	0.731
rpl36a	0.768
rpl37	0.735
rpl37-1	0.764
rpl37-2	0.737
rpl37a-1: rpl43-1	0.726
rpl37a-2: rpl43-2	0.733
rpl38-1	0.765
rpl38-2	0.726
rpl39	0.726
rpl4	0.733
rpl4-2	0.754
rpl41-1	0.826
rpl41-2	0.746
rpl44: rpl28	0.783
rpl5	0.726
rpl5-2	0.699
rpl6	0.864
rpl7-1	0.714
rpl7-2	0.772
rpl7-3	0.711
rpl7a	0.795
rpl8-1: rpk5a: rpl2-1: rpk5	0.799
rpl8-2: rpk37: rpk5b	0.805
rpl8-3: rpk5-b: rpkd4	0.735
rpl9-1	0.786
rpl9-2	0.710
rpn10: pus1	0.998
rpn11: pad1: sks1: bfr2	1.111
rpn12: mts3	0.968
rpn2	1.062
rpn3	0.900
rpn5	0.963
rpn5-b	0.966
rpn6	1.040
rpn7	0.993
rpn8	0.906
rpn9	0.908
rpp0	0.823
rpp1-1	0.731
rpp1-2	0.727
rpp1-3	0.745
rpp2-1	0.741
rpp2-2	0.863
rpp2-3: rla6	0.728
rps10-1	0.696
rps10-2: pi023	0.737
rps11-1	0.781
rps11-2	0.713
rps12-1	0.792
rps12-2	0.747
rps13	0.734
rps14-1	0.790
rps14-2	0.682
rps15-1	0.715
rps15-2	0.766
rps15a-1: rps22-1	0.756
rps15a-2: rps22-2	0.661
rps16-1	0.760
rps16-2	0.715
rps17-1	0.787
rps17-2	0.821
rps18-1	0.695
rps18-2	0.734
rps19-1	0.758
rps19-2	0.705
rps2	0.839
rps20	0.690
rps21	0.730
rps23	0.729
rps23-2	0.749
rps24-2	0.691
rps24a	0.805
rps25-1	0.707
rps25-2	0.672
rps26-1	0.769
rps26-2	0.801
rps27	0.771
rps28-1	0.731
rps28-2	0.695
rps29	0.777
rps3	0.800
rps30-1	0.789
rps30-2	0.724
rps3a-1: rps1-1	0.742
rps3a-2: rps1-2	0.832
rps4-1	0.737
rps4-2	0.768
rps4-3	0.714
rps5	0.739
rps5-2	0.716
rps6-1	0.760
rps7	0.815
rps8-1	0.850
rps8-2	0.818
rps9-1: rps9a	0.768
rps9-2: rps9b	0.677
rpsa-2: rps0-2	0.771
rpt1	1.046
rpt2: mts2	1.069
rpt3	1.031
rpt4	0.979
rpt5: tbp1	1.267
rpt6: let1	0.928
rrna.01	1.001
rrna.02	0.926
rrna.03	1.425
rrna.04	
rrna.05	
rrna.06	
rrna.07	
rrna.08	1.179
rrna.09	1.079
rrna.11	
rrna.12	
rrna.13	
rrna.14	
rrna.15	
rrna.16	
rrna.17	
rrna.18	
rrna.19	
rrna.20	
rrna.21	1.542
rrna.22	0.950
rrna.23	0.975
rrna.24	
rrna.25	
rrna.26	
rrna.27	
rrna.28	
rrna.29	
rrna.30	
rrna.31	
rrna.32	1.433
rrna.33	
rrna.34	
rrna.35	
rrna.36	
rrna.37	1.491
rrna.38	
rrna.39	
rrna_2.2.16	1.076
rsd1	0.974
rst2	1.133
rsv1	1.717
rti1	1.412
rum1	1.097
rum1.rc	
sad1	1.315
sak1	0.958
sam1	0.788
sap1	0.955
sap114	1.066
sap145	0.894
sap49	1.036
sap61	0.871
sap62	0.972
sar1	
sat1	1.051
sbh2	0.853
sbp1: yrb1	0.884
scd1: ral1	1.088
scd2: ral3	1.328
sce3	0.827
sck1	1.079
scn1	
scp3	0.977
scr1	1.001
scr1.rc	1.189
sdh2	0.970
sds21	0.916
sds22	1.046
sds23: moc1	1.000
sec1	1.040
sec1.rc	1.237
sec10	1.035
sec13	0.900
sec13.rc	1.014
sec14	0.872
sec15	1.147
sec16	0.946
sec17	1.010
sec18	1.480
sec2	1.228
sec21	1.083
sec22	1.072
sec23a	0.907
sec23b	0.988
sec24	0.948
sec24.2.bud.35	
sec26	1.049
sec27	0.985
sec28	1.048
sec31	0.942
sec6	1.086
sec61	0.796
sec62	0.912
sec65	0.806
sec66	0.885
sec66.rc	
sec7.16.bud.49	
sec7.2.bud.35	
sec7.7.bud.45	
sec7a	0.969
sec7b	1.099
sec7c	0.809
sec9	1.187
sed5	0.845
sex1	1.239
sfc1	1.159
sfc3	1.114
sfc4	0.936
sfc6	1.003
sft1: ufe1	0.952
sft2	0.987
sgf11	
shk2	1.221
shm2	0.823
sid1	1.133
sid2	1.100
sid4	0.826
sid4.rc	1.321
sin1	0.899
skb1	0.969
skb5	1.022
skh1: mkk1	0.922
skp1	
sks2: hsc1	0.794
sla1	0.685
slm9	1.197
slp1	0.844
slt1	1.278
slu7	0.992
sly1	0.838
smc1	1.053
smc3	0.839
smd1	0.855
smd2: cwf9	0.837
smd3	0.889
sme1	0.725
smf1	0.826
smg1	1.152
smn1: yab8	1.294
sna41	0.765
snc1	0.921
snorna.01	
snorna.02	
snorna.03	
snorna.04	
snorna.05	
snorna.06	
snorna.07	
snorna.08	
snorna.09	
snorna.10	
snorna.11	
snorna.12	
snorna.13	
snorna.14	
snorna.15	
snorna.16	
snorna.17	
snorna.18	
snorna.19	
snorna.20	0.701
snorna.21	
snorna.22	
snorna.23	
snorna.24	
snorna.25	0.842
snorna.26	
snorna.27	
snorna.28	
snorna.29	
snorna.30	
snorna.31	
snorna.32	0.730
snorna.33	0.710
snorna.34	0.916
snorna.35	0.862
snorna.36	
snorna.37	
snorna.38	
snorna.40	0.648
snorna.41	
snorna.42	
snorna.43	
snorna.44	
snorna.45	
snorna.46	0.990
snorna.47	0.693
snorna.48	0.942
snorna.49	
snorna.50	0.887
snorna.51	0.734
snorna.52	1.215
snrna.01	1.442
snrna.04	
snrna.06	1.241
snrna_1.1.1	1.741
snrna_1.1.1.rc	1.612
snrna_2.2.9	1.170
snrna_6.6.7	1.668
snrna_6.6.7.rc	1.311
snu13	0.723
snu66	1.095
snw1	0.906
sod1	0.955
sod2: c1486.01	0.912
sod2: c977.10	0.961
sop2	0.973
sou1	0.678
spa1	0.897
spbc336.08	0.935
spc19	1.007
spc24	0.940
spc7	1.010
spd1	0.823
spd1.rc	1.547
spe1	1.040
spe2	0.744
spf27: cwf7	0.938
spf30	0.985
spf31	0.943
spf38	0.805
spg1: sid3	0.918
spi1	0.781
spk1	0.925
spm1: pmk1	1.145
spn1	1.053
spn2	1.025
spn3	1.088
spn4	1.016
spn5: mde9: meu28	1.284
spo14: stl1	0.956
spo4	1.145
spo6	1.389
spo6rc	1.114
spp42	1.109
spr18	1.341
spt3	1.127
spt6.1.bud.43	
spt6.8.bud.40.	1.736
srp1	0.952
srp102	0.916
srp14	0.864
srp2	0.859
srp54	0.938
srp72	0.868
srs2	1.171
srw1: ste9	1.200
ssb1: rpa1: rad11	1.003
ssb1: rpa1: rad11.rc	1.430
ssb2	0.882
ssb3	0.993
ssm4	1.469
sso1	0.868
ssp1: c297.03	1.116
ssp1: c664.11	0.977
ste11: aff1: stex	1.016
ste13	0.893
ste16	
ste16.rc	1.440
ste4	1.352
ste5: ras1	0.928
ste6	1.399
ste7	1.554
sti1	1.136
stm1	0.710
stp1	0.910
sts1	0.838
sts5	1.260
stt3	0.884
sty1: spc1: phh1	1.243
suc1	0.806
suc22	0.782
sui1: psu1	0.805
sum2	0.964
sum3: ded1: slh3: moc2	0.816
sup35	0.853
sup45	0.802
swi1	1.018
swi10	0.989
swi2	1.047
swi4	1.224
