Gene name	Mean of ratios
c3h8.01	1.151
c3h8.02	0.957
c3h8.03	1.004
c3h8.04	1.011
c3h8.05c	0.888
c3h8.07c	1.012
c3h8.08c	0.720
c3h8.09c	0.852
c3h8.11	1.260
c4.01	1.177
c4.02	1.121
c4.03	0.993
c4.04c	0.868
c4.06	0.999
c4.08	1.090
c405.02c	0.749
c405.03c	0.992
c405.05	0.926
c405.06	1.156
c409.02c	1.022
c409.03	0.863
c409.08	1.264
c409.09c	0.751
c409.10	0.952
c409.12c	0.699
c409.13	0.327
c409.14c	0.927
c409.15	1.112
c409.16c	0.980
c409.17c	0.788
c409.18	0.827
c409.19c	1.070
c417.03	1.141
c417.04	
c417.05c	
c417.06c	
c417.07c	
c417.08	1.273
c417.09c	
c417.10	
c417.11c	
c417.12	
c417.12.rc	
c417.15	1.567
c418.01c	0.906
c418.02	1.168
c428.01c	1.052
c428.04	1.023
c428.05c	0.854
c428.06c	
c428.06c.rc	
c428.09c	
c428.10	0.817
c428.11	1.124
c428.11.rc	1.148
c428.12c	1.016
c428.14	0.943
c428.15	1.161
c428.16c	1.019
c428.17c	0.996
c428.19c	1.159
c458.01	1.200
c458.02c	1.050
c458.03	1.030
c458.04c	1.291
c458.06	1.004
c4a8.02c	0.828
c4a8.06c	1.063
c4a8.07c	0.919
c4a8.08c	1.054
c4a8.09c	1.018
c4a8.10	0.864
c4b3.02c	0.993
c4b3.03c	0.989
c4b3.03c.rc	1.284
c4b3.04c	1.009
c4b3.05c	0.932
c4b3.06c	0.756
c4b3.07	1.129
c4b3.08	0.957
c4b3.09c	1.003
c4b3.11c	1.030
c4b3.12	1.025
c4b3.13	1.047
c4b3.14	0.928
c4b3.16	1.034
c4b3.17	0.919
c4b3.18	1.231
c4b4.01c	1.126
c4b4.02c	0.995
c4b4.03	
c4b4.04	1.029
c4b4.06	1.024
c4b4.07c	1.132
c4b4.10c	0.920
c4b4.11	0.981
c4b4.12c	1.013
c4c3.03	1.146
c4c3.04c	1.152
c4c3.06	1.101
c4c3.07	1.177
c4c3.10c	0.848
c4c3.11	0.965
c4c3.12	1.068
c4c5.01	1.043
c4c5.03	0.932
c4d7.02c	0.598
c4d7.04c	0.909
c4d7.06c	1.224
c4d7.07c	
c4d7.10c	0.749
c4d7.11	1.048
c4f10.01	1.091
c4f10.02	0.953
c4f10.03c	1.082
c4f10.04	0.994
c4f10.05c	1.221
c4f10.06	1.078
c4f10.07c	0.727
c4f10.08	1.109
c4f10.09c	1.015
c4f10.10c	1.102
c4f10.12	0.938
c4f10.13c	1.145
c4f10.16c	0.828
c4f10.17	0.650
c4f10.18	
c4f10.19c	1.059
c4f11.03c	
c4f11.04c	0.786
c4f11.05	0.952
c4f6.02c	1.009
c4f6.05c	0.893
c4f6.07c	1.190
c4f6.08c	0.978
c4f6.09	0.904
c4f6.11c	1.109
c4f6.12	1.054
c4f6.13c	1.256
c4f6.14	1.190
c4f6.16c	0.685
c4f6.17c	0.811
c4f8.04	1.243
c4f8.05c	1.122
c4f8.06	1.262
c4f8.08	1.467
c4f8.10c	0.881
c4f8.11	0.912
c4g3.03	0.752
c4g3.04c	0.938
c4g3.06c	0.947
c4g3.07c	0.894
c4g3.09c	0.718
c4g3.11	1.087
c4g3.12c	0.729
c4g3.13c	0.793
c4g3.14	1.081
c4g3.15c	1.229
c4g3.16	1.130
c4g3.17	1.278
c4g3.18	1.175
c4g8.02c	0.970
c4g8.03c	1.201
c4g8.04	0.762
c4g8.05	0.873
c4g8.06c	1.088
c4g8.07c	1.396
c4g8.08	1.235
c4g8.09	1.108
c4g8.11c	0.942
c4g8.12c	0.928
c4g8.13c	0.861
c4g8.15c	0.965
c4g9.02	0.980
c4g9.04c	0.944
c4g9.05	1.093
c4g9.06c	1.027
c4g9.12	1.045
c4g9.14	1.035
c4g9.15	
c4g9.17c	1.092
c4g9.19	0.902
c4g9.20c	1.193
c4h3.01	1.160
c4h3.02c	0.976
c4h3.03c	0.558
c4h3.04c	0.796
c4h3.06	0.993
c4h3.07c	0.958
c4h3.08	0.243
c4h3.09	0.877
c4h3.11c	0.993
c4h3.12c	1.338
c4h3.13	0.950
c4h3.14c	1.029
c513.02	0.951
c513.04	
c513.05	0.965
c513.06c	0.396
c513.07	0.679
c521.02	0.760
c521.03	0.744
c521.04c	0.878
c530.01	0.785
c530.02	1.053
c530.04	1.029
c530.05	1.019
c530.06c	0.748
c530.07c	1.102
c530.08	
c530.09c	0.885
c530.11c	
c530.12c	0.933
c530.13	0.920
c530.15c	0.953
c543.02c	1.136
c543.03c	1.148
c543.04	1.040
c543.05c	1.305
c543.06c	1.197
c543.08	0.985
c543.09	1.098
c543.10	
c548.01	0.766
c548.04	1.048
c548.05c	1.025
c548.06c	1.244
c550.01c	1.021
c550.03c	1.052
c550.04c	1.189
c550.05	0.911
c550.07	0.654
c550.08	0.879
c550.09	0.843
c550.11	1.223
c550.12	1.189
c550.14	1.035
c550.15c	1.180
c553.02	0.925
c553.03	0.912
c553.04	0.912
c553.06	1.015
c553.07c	0.977
c553.08c	1.117
c553.09c	1.233
c553.10	0.955
c553.11c	0.959
c557.01	
c557.02c	0.910
c557.04	1.003
c557.05	
c557.05.rc	1.039
c569.01c	1.123
c569.02c	1.096
c569.03	1.122
c569.04	0.961
c569.05c	0.798
c569.06	0.967
c569.07	0.987
c56e4.02c	0.975
c56e4.03	0.857
c56e4.05	1.139
c56e4.06c	0.920
c56e4.07	1.061
c56f2.01	0.879
c56f2.03	1.353
c56f2.04	1.065
c56f2.05c	1.221
c56f2.06	0.611
c56f2.07c	1.048
c56f2.08c	1.075
c56f2.09c	0.945
c56f2.10c	1.155
c56f2.12	1.183
c56f2.13	0.674
c56f2.14	
c56f8.01	1.014
c56f8.02	0.910
c56f8.03	1.000
c56f8.05c	1.112
c56f8.06c	1.574
c56f8.07	1.080
c56f8.09	1.250
c56f8.10	1.464
c56f8.11	0.964
c56f8.12	1.375
c56f8.12.rc	0.485
c56f8.13	1.072
c56f8.14c	1.227
c56f8.15	1.438
c576.01c	1.021
c576.02	0.495
c576.03c	0.565
c576.04	0.756
c576.05	0.843
c576.06c	0.943
c576.12c	1.029
c576.13	0.972
c576.14	1.041
c576.17c	0.719
c576.19c	0.755
c577.01	1.008
c577.03c	0.998
c577.04	0.980
c577.05c	
c577.06c	1.016
c577.07	1.036
c577.08c	0.864
c577.09	0.841
c577.10	0.754
c577.11	0.893
c577.12	1.556
c577.13	0.906
c577.15c	1.128
c57a10.03	1.142
c57a10.04	
c57a10.06	0.903
c57a10.07	1.711
c57a10.08c	0.958
c57a10.09c	0.899
c57a10.11c	1.614
c57a7.05	1.272
c57a7.06	1.074
c57a7.07c	1.012
c57a7.09	0.960
c57a7.12	1.236
c57a7.13	1.381
c582.01	0.932
c582.04c	1.047
c582.06c	
c582.08	1.001
c582.09	0.980
c582.10c	1.164
c584.01c	1.234
c584.02	1.023
c584.03c	0.866
c584.07c	0.906
c584.09	0.952
c584.10c	0.876
c584.11c	1.127
c584.12	
c584.13	1.000
c584.14	1.235
c584.15c	0.890
c584.16c	0.924
c589.01c	1.177
c589.02c	0.527
c589.03c	1.197
c589.04	1.139
c589.05c	1.110
c589.06c	1.028
c589.07c	0.865
c589.08c	1.028
c589.09	1.185
c589.10c	1.060
c589.11	0.969
c594.02c	1.097
c594.03	0.798
c594.04c	0.928
c594.04c.rc	1.312
c594.05c	1.183
c594.06c	0.958
c594.07c	0.956
c5d6.02c	
c5d6.04	0.711
c5d6.05	0.998
c5d6.06c	1.228
c5d6.07c	1.088
c5d6.09c	1.022
c5d6.10c	
c5d6.12	1.077
c5d6.13	1.000
c5e4.02c	1.052
c5e4.05c	0.989
c5e4.09	0.999
c5e4.10c	0.946
c5h10.01	0.993
c5h10.02c	0.466
c5h10.03	1.005
c5h10.04	1.161
c5h10.05c	0.618
c5h10.06c	1.107
c5h10.07	1.401
c5h10.08c	1.003
c5h10.09c	1.100
c5h10.10	0.952
c5h10.11.a	1.082
c5h10.11.b	1.261
c5h10.13c	0.865
c607.02c	1.026
c607.04	1.061
c607.06c	1.022
c607.07c	0.868
c607.08c	1.143
c607.09c	1.000
c607.10	1.085
c609.01	0.892
c609.02	0.917
c609.03	
c609.04	0.190
c609.05	0.899
c609.05.rc	1.200
c61.01c	0.917
c61.03	0.751
c61.04c	1.069
c61.05	0.946
c613.02	1.068
c613.03	
c613.07	1.186
c613.08	1.233
c613.09	1.110
c613.10	1.080
c613.12c	1.011
c622.01c	0.956
c622.02	0.829
c622.03c	0.841
c622.04	1.322
c622.05	1.077
c622.06c	0.876
c622.07	1.109
c622.10c	0.888
c622.11	0.774
c622.12c	0.950
c622.13c	0.933
c622.14	1.165
c622.15c	0.724
c622.16c	1.072
c622.19	1.205
c622.19.rc	1.127
c63.01c	0.917
c63.02c	0.897
c63.03	0.878
c63.05	0.999
c63.06	1.073
c63.07	0.923
c63.08c	
c63.10c	0.983
c63.12c	0.867
c63.13	0.915
c63.14	1.029
c630.02	1.064
c630.04c	0.699
c630.05	0.789
c630.06c	
c630.07c	0.940
c630.08c	1.131
c630.09c	1.052
c630.10	1.170
c630.11	1.123
c630.12	0.860
c630.13c	1.020
c630.15	0.935
c631.01c	0.915
c631.02	0.902
c637.03	0.703
c637.04	0.967
c637.06	1.022
c637.08	1.008
c637.09	1.275
c637.11	1.027
c637.12c	1.136
c637.13c	0.952
c644.01c	1.062
c644.02	0.954
c644.03c	0.904
c644.04	1.064
c644.05c	1.157
c644.07	1.164
c644.08	1.011
c644.09	0.974
c644.10	0.946
c644.11c	0.970
c644.13c	0.835
c644.16	1.070
c644.17c	0.947
c645.02	1.019
c645.03c	0.943
c645.04	1.008
c645.06c	1.023
c645.07	0.988
c645.08c	1.191
c645.09	1.005
c645.10	1.040
c645.11c	1.012
c645.12c	0.957
c645.13	0.967
c646.02	1.244
c646.03	1.293
c646.06c	1.170
c646.07c	1.143
c646.08c	0.920
c646.10c	1.143
c646.15c	1.159
c646.16	0.834
c646.16.rc	
c651.01c	1.255
c651.02	0.921
c651.03c	1.055
c651.04	1.078
c651.05c	1.109
c651.06	0.923
c651.07	0.660
c651.09c	0.720
c651.10	0.984
c651.12c	0.899
c652.01	0.923
c660.02	0.982
c660.03c	0.816
c660.05	1.991
c660.06	0.821
c660.08	0.857
c660.09	0.746
c660.10	
c660.12c	0.977
c660.15	1.100
c660.16	0.889
c660.17c	0.833
c663.01c	0.949
c663.02	1.084
c663.05c	1.310
c663.06c	0.120
c663.07c	0.688
c663.08c	0.119
c663.09c	0.960
c663.10	1.041
c663.11	1.211
c663.13c	1.241
c663.14c	
c663.15c	0.781
c663.16c	1.081
c664.02c	1.129
c664.03	0.980
c664.08c	1.098
c664.09	1.099
c664.10	0.851
c664.12c	0.957
c664.13	0.862
c664.14	0.994
c664.14.rc	0.887
c683.03	
c685.01	
c685.02	1.149
c685.03	0.978
c685.05	1.132
c685.06	1.169
c685.08	1.048
c688.01	0.935
c688.02c	1.128
c688.03c	0.679
c688.04c	0.617
c688.06c	1.316
c688.07c	1.015
c688.08	1.382
c688.09	
c688.10	0.921
c688.11	0.912
c688.12c	0.902
c688.14	
c688.14.rc	
c694.01c	1.296
c694.02	1.124
c694.03	1.029
c694.04c	1.218
c694.06c	0.900
c694.06c.rc	1.340
c6b1.02	0.752
c6b1.03c	0.962
c6b1.04	1.188
c6b1.05c	1.021
c6b1.06c	0.842
c6b1.08c	1.224
c6b1.09c	0.931
c6b1.12c	1.062
c6b12.02c	0.860
c6b12.03c	1.167
c6b12.04c	0.965
c6b12.05c	0.950
c6b12.06c	0.857
c6b12.07c	0.920
c6b12.08	1.254
c6b12.09	1.181
c6b12.10c	1.086
c6b12.11	0.838
c6b12.12	1.084
c6b12.13	0.898
c6b12.14c	0.762
c6b12.15	
c6b12.15.rc	1.208
c6b12.18	1.038
c6c3.02c	0.807
c6c3.03c	1.387
c6c3.04	1.036
c6c3.05	0.900
c6c3.06c	0.480
c6c3.07	
c6c3.08	0.854
c6c3.09	
c6c3.09.rc	1.035
c6c3.10c	1.055
c6f12.01	0.842
c6f12.04	0.924
c6f12.06	0.904
c6f12.07	1.064
c6f12.08c	0.982
c6f12.09	0.819
c6f12.13c	0.901
c6f12.14	1.359
c6f12.16c	1.167
c6f12.17	0.953
c6f6.01	0.888
c6f6.02c	0.849
c6f6.03c	1.090
c6f6.04c	1.141
c6f6.05	0.899
c6f6.06c	0.757
c6f6.09	1.069
c6f6.10c	0.817
c6f6.11c	1.119
c6f6.12	0.802
c6f6.13c	0.891
c6f6.13c.rc	
c6f6.16c	0.940
c6f6.18c	0.983
c6g10.02c	1.252
c6g10.03c	1.455
c6g10.04c	0.769
c6g10.05c	0.854
c6g10.06	
c6g10.07	1.127
c6g10.08	1.004
c6g10.09	0.978
c6g10.10c	0.882
c6g10.12c	1.107
c6g10.12c.rc	1.675
c6g9.01c	1.041
c6g9.02c	1.176
c6g9.03c	1.184
c6g9.04	0.869
c6g9.05	0.683
c6g9.06c	0.702
c6g9.08	1.062
c6g9.10c	1.060
c6g9.13c	1.038
c6g9.14	0.976
c6g9.15c	0.870
c6g9.16c	1.075
c70.01	0.759
c70.02c	0.915
c70.03c	1.034
c70.04c	
c70.05c	0.988
c70.06	0.981
c70.08c	0.595
c70.09c	1.212
c70.10	1.037
c70.10.rc	0.987
c713.03	1.246
c713.04c	1.255
c713.05	1.256
c713.06	0.829
c713.07c	0.813
c713.08	0.888
c713.09	0.951
c713.10	1.094
c713.11c	0.974
c713.12	1.064
c725.01	0.876
c725.03	0.635
c725.04	0.945
c725.05c	0.742
c725.06c	1.274
c725.08	1.135
c725.10	0.574
c725.12	0.814
c725.13c	0.968
c725.14	0.906
c725.15	1.247
c725.17c	1.050
c732.01	0.936
c732.02c	0.909
c736.01c	0.721
c736.02	1.194
c736.03c	1.207
c736.05	0.959
c736.06	0.835
c736.07c	0.731
c736.08	1.337
c736.09c	1.037
c736.10c	1.014
c736.11	0.923
c736.12c	1.160
c736.13	0.719
c736.15	0.884
c736.16	1.024
c737.01c	0.991
c737.02c	1.244
c737.03c	0.986
c737.05	0.920
c737.06c	1.229
c737.07c	
c737.08	1.245
c74.02c	
c74.03c	
c74.04	1.109
c74.09	
c750.01	0.615
c750.02c	
c750.03c	
c750.04c	
c750.05c	1.027
c750.06c	1.278
c750.07c	1.251
c750.08c	0.667
c757.02c	0.896
c757.03c	0.468
c757.04	
c757.05c	1.027
c757.06	1.185
c757.08	1.154
c757.09c	1.392
c757.10	0.965
c757.11c	1.466
c757.12	0.802
c757.13	
c757.13.rc	1.648
c757.14	1.077
c776.03	1.079
c776.05.b	0.931
c776.06c	0.944
c776.07	0.959
c776.08c	1.357
c776.10c	1.076
c776.14	1.086
c776.15c	1.208
c776.16	1.011
c776.17	1.175
c777.01c	1.275
c777.02	0.940
c777.03c	0.867
c777.04	1.198
c777.06c	0.813
c777.07	0.764
c777.08c	1.100
c777.09c	1.063
c777.11	0.935
c777.12c	0.963
c777.15	0.787
c777.15.rc	0.788
c777.17c	0.901
c790.01	1.078
c790.03	1.012
c790.04c	0.971
c794.01c	1.176
c794.03	1.347
c794.04c	1.344
c794.06	1.028
c794.07	1.141
c794.08	0.947
c794.10	0.983
c794.11c	0.882
c794.13	1.103
c794.14	1.748
c794.15	0.754
c7d4.02c	1.012
c7d4.02c.rc	1.535
c7d4.03c	0.837
c7d4.04	0.879
c7d4.05	1.092
c7d4.06c	1.037
c7d4.06c.rc	1.684
c7d4.08	1.114
c7d4.09c	0.972
c7d4.10	0.964
c7d4.11c	0.923
c7d4.12c	1.049
c7d4.13c	1.033
c7d4.14c	1.089
c7d4.15c	
c800.01	1.077
c800.02	0.783
c800.06	1.224
c800.07c	0.965
c800.08	1.241
c800.10c	0.994
c800.11	1.177
c800.12c	0.901
c800.13	0.828
c800.14c	0.708
c806.01	1.371
c806.02c	0.941
c806.04c	0.958
c806.05	0.921
c806.06c	0.849
c806.08c	0.892
c806.10	1.254
c806.11	1.029
c821.03c	1.233
c821.05	1.175
c821.07c	
c821.11	1.005
c823.02	1.022
c823.04	1.156
c823.06	0.808
c823.07	0.883
c823.08c	1.219
c823.09c	0.807
c823.10c	1.052
c823.11	1.062
c823.12	0.873
c823.13c	0.930
c823.14	0.956
c823.16c	0.804
c824.01	0.895
c824.02	0.898
c824.03c	0.952
c824.04	0.938
c824.06	0.999
c824.07	0.729
c824.08	0.734
c824.09c	1.015
c825.01	1.157
c825.02	1.055
c825.04c	1.640
c825.05c	1.295
c83.01	0.912
c83.03c	1.101
c83.04	1.147
c83.05	0.741
c83.06c	0.954
c83.07	
c83.08	1.114
c83.09c	1.068
c83.10	1.106
c83.11	1.046
c83.12	
c83.12.rc	1.073
c83.13	0.980
c83.15	1.386
c83.16c	0.927
c83.17	0.824
c83.18c	0.784
c83.19c	1.368
c830.01c	0.950
c830.03	1.097
c830.04c	0.352
c830.05c	1.182
c830.06	0.983
c830.08c	0.828
c830.09c	0.978
c830.10	1.135
c830.11c	1.107
c830.12	0.997
c839.01	0.958
c839.02	0.718
c839.03c	1.151
c839.07	0.817
c839.08c	0.908
c839.09c	1.087
c839.10	1.013
c839.11c	1.163
c839.12	1.112
c839.14c	1.072
c839.16	1.009
c839.17c	0.873
c869.01	1.508
c869.02c	0.541
c869.03c	1.390
c869.04	1.098
c869.05c	0.762
c869.06c	
c869.07c	0.421
c869.08	0.661
c869.09	0.556
c869.10c	
c869.10c.rc	1.238
c869.11	0.967
c887.01	1.085
c887.02	1.027
c887.03c	1.153
c887.04c	0.866
c887.05c	0.831
c887.07	1.021
c887.08	0.948
c887.09c	0.765
c887.11	1.127
c887.12	0.844
c887.13c	1.049
c887.15c	1.031
c887.16	1.088
c887.17	1.093
c887.18c	1.026
c887.19	0.832
c887.19.rc	0.824
c887.21c	1.160
c890.01c	0.857
c890.03	0.816
c890.05	1.135
c890.06	
c890.07c	1.121
c895.01	0.893
c895.03c	1.138
c895.06	1.166
c895.08c	0.816
c895.09c	1.111
c8c9.01	0.878
c8c9.02	
c8c9.04	0.926
c8c9.05	1.030
c8c9.06c	0.781
c8c9.07	1.028
c8c9.09c	0.742
c8c9.10c	1.143
c8c9.11	1.063
c8c9.12c	0.898
c8c9.16c	1.003
c8c9.17c	0.996
c8c9.19	0.810
c8c9.20	
c8d2.01	1.138
c8d2.02c	0.927
c8d2.05c	1.016
c8d2.06	1.055
c8d2.07c	0.896
c8d2.09c	0.968
c8d2.10c	1.389
c8d2.11	0.768
c8d2.12c	0.942
c8d2.13	0.929
c8d2.15	1.102
c8d2.16c	1.151
c8d2.17	0.823
c8d2.18c	1.216
c8d2.19	1.125
c8d2.22	1.166
c8e11.01c	1.217
c8e11.04c	1.058
c8e11.05c	1.037
c8e11.06	1.169
c8e11.08c	
c8e11.09c	1.293
c8e11.11	1.147
c8e4.01c	0.824
c8e4.02c	1.131
c8e4.03	0.913
c8e4.04	0.741
c8e4.05c	0.938
c8e4.06	0.940
c8e4.07c	1.273
c8e4.10c	0.416
c8f11.02c	0.904
c8f11.04	1.314
c8f11.05c	1.062
c8f11.06	0.846
c8f11.08c	0.903
c8f11.09c	1.238
c9.02c	0.941
c9.05	0.771
c9.06c	1.043
c9.07c	1.046
c9.07c.rc	1.462
c9.08c	1.276
c9.09	1.239
c9.10	1.794
c9.10.rc	
c9.11	1.047
c9.12c	1.096
c902.02c	1.027
c902.03	0.836
c902.04	1.027
c902.05c	0.760
c902.06	0.881
c922.01	0.746
c922.02c	1.106
c922.03	0.542
c922.04	0.972
c922.05c	1.092
c922.06	0.906
c922.07c	0.924
c926.02	0.997
c926.05c	1.026
c926.06c	0.904
c926.07c	1.067
c926.08c	1.450
c947.01	1.029
c947.03c	0.918
c947.04	0.741
c947.05c	0.435
c947.06c	1.041
c947.07	1.263
c947.08c	0.995
c947.09	0.714
c947.10	0.845
c947.11c	0.998
c947.13	1.418
c947.14c	0.946
c947.15c	1.450
c955.01c	0.989
c959.03c	1.271
c959.04c	0.990
c959.05c	1.431
c959.06c	1.142
c959.10	0.995
c962.01	0.812
c962.05	1.135
c965.01	1.074
c965.03	0.875
c965.04c	0.876
c965.06	0.505
c965.07c	0.315
c965.08c	0.881
c965.09	0.689
c965.10	
c965.11c	
c965.12	0.957
c965.12.rc	
c965.13	0.847
c965.14c	1.155
c965.15	0.923
c970.02	1.038
c970.03	1.054
c970.06	0.933
c970.07c	0.884
c970.08	0.960
c970.09	0.969
c970.10c	0.976
c970.12	0.882
c977.01	1.102
c977.02	0.956
c977.03	1.152
c977.04	1.006
c977.05c	1.266
c977.06	1.293
c977.07c	1.233
c977.08	1.191
c977.09c	1.239
c977.11	1.059
c977.12	1.247
c977.13c	0.767
c977.14c	0.621
c977.15	1.291
c977.17	1.193
c9b6.03	0.856
c9b6.04c	1.082
c9b6.06	1.017
c9b6.07	1.161
c9b6.09c	1.182
c9b6.11c	1.228
c9b6.12c	0.767
c9b6.13	0.990
c9e9.01	1.522
c9e9.02	1.081
c9e9.04	0.807
c9e9.05	0.958
c9e9.09c	0.799
c9e9.15	0.925
c9e9.15.rc	1.059
c9e9.17c	1.136
c9g1.05	0.985
c9g1.06c	0.964
c9g1.07	0.851
c9g1.08c	0.888
c9g1.10c	1.120
c9g1.12	1.229
c9g1.13c	1.020
cad1: hmt2	1.234
cal1: cnx1	0.904
cam1	0.846
cap	0.904
car1	0.452
car1: sod1	1.501
cbh1: cbh	1.005
cbh2	0.852
ccr1	0.990
cct1	1.299
cct2	1.073
cct3	1.119
cct4	1.056
cct5	1.213
cct6	1.166
cct7	1.119
cct8	1.112
cdb4	1.256
cdc1	1.049
cdc10	1.212
cdc12	0.771
cdc13	0.969
cdc13.rc	1.320
cdc14	0.941
cdc15	1.352
cdc15.rc	1.104
cdc16	1.147
cdc17	1.035
cdc18	0.853
cdc18.rc	1.497
cdc19.6.bud.61	1.071
cdc2.1.bud.56	1.454
cdc2.7.bud.31	1.446
cdc20	0.933
cdc21: mcm4	0.843
cdc22	1.044
cdc22.rc	1.439
cdc23	0.921
cdc24	0.997
cdc25	1.076
cdc25.rc	
cdc27	1.098
cdc28: prp8	1.034
cdc2: swo2: pi002	0.948
cdc3	0.979
cdc37	0.912
cdc37.rc	
cdc4	0.922
cdc42	1.047
cdc5	0.920
cdc6: pol3: pold: mis10	0.954
cdc7	1.084
cdc8	0.846
cdm1	1.131
cdr1: nim1	1.060
cdr1: nim1.rc	
cdr2	0.949
cds1	0.853
cdt1	
cdt1.rc	1.700
cdt2	0.811
cdt2.rc	1.273
ceg1: pce1	0.988
cek1	0.961
cgs1	1.054
cgs2: pde1	1.212
chc1	0.929
chk1: rad27	1.156
cho1	0.922
cho1.rc	1.087
cho2	1.063
chp1	1.192
chp2	0.929
chs1	
chs2	0.978
chs5	0.817
cid1	1.111
cid11	1.588
cid12	
cid13	1.018
cid13.rc	1.213
cid14	1.052
cid16	0.962
cid2: cid2	0.929
cig1	0.816
cig2: cyc17	0.842
cig2: cyc17.rc	
cka1: orb5	1.025
ckb1	1.011
cki1	0.879
cki2	0.975
cki3	0.864
clc1	0.982
clr3	1.048
clr4	0.965
clr6	1.281
cmb1	0.657
cmk1	0.815
cmk2	0.749
cnd1	1.047
cnd2	0.877
cnd3	1.083
cnp1	0.894
cnp1.rc	1.942
cof1	0.888
cor1	1.210
cox15	1.070
cox1i1a	
cox4	1.102
cpp1	0.988
cps1: drc1: bgs1	0.867
cpt2r1.02	1.078
cpt2r1.03	
cpt2r1.04c	1.566
cpt2r1.05c	
cpt2r1.06c	
cpt2r1.07c	0.711
cpt2r1.08c	
cpt2r1.09c	1.196
cpt2r1.10	1.036
crb3	
crk1: mop1: mcs6	1.141
crm1: caf2	0.952
crn1	1.154
csh3	0.717
csk1	1.231
csn1	0.971
csn2	0.968
csn3	0.982
csn4	0.952
csn5	1.140
csn7a	0.988
csn7b	1.215
csx1	0.721
csx2	1.048
cta1	0.683
cta3	0.733
ctf1	1.149
ctf1.rc	1.314
ctf8	0.946
ctokyo_453.18	1.206
ctr4	0.790
ctr4.rc	
cuf1	1.050
cunk12.01	1.098
cunk4.08	1.075
cunk4.09	1.088
cunk4.10	0.758
cunk4.11c	1.257
cunk4.11c.rc	1.402
cunk4.12c	1.019
cunk4.13c	1.047
cunk4.14	0.983
cunk4.15	0.938
cunk4.16c	0.942
cunk4.17	1.190
cunk4.18	1.084
cunk4.19	1.371
cut1	0.979
cut11	0.925
cut12: stf1	1.008
cut14	0.929
cut15	0.893
cut17	1.011
cut2	0.697
cut20	1.191
cut3	
cut4	0.941
cut6	1.342
cut7	0.899
cut8	0.839
cut9	0.989
cwf10	0.876
cwf2	1.204
cwf4: syf3	0.997
cwg2	0.991
cwl1	0.998
cwp1	0.938
cyc1	1.171
cyp51	1.221
cyr1: git2	0.822
dad4	0.815
dak1	0.901
dak2	0.685
dbp2	1.495
dbp4	1.118
dbr1	1.085
ddi1	0.943
dfp1: rad35: him1	0.947
dfr1	1.000
dg.cen.repeat	1.558
dg.cen.repeat.rc	
dh.cen.repeat-matk	1.178
dh.cen.repeat-matk.rc	1.339
dhc1	
dhp1	1.070
dim1: c16a11.05c	1.033
dim1: c336.02	1.156
din1	
dis1	0.831
dis2: bws1	0.984
dis2: bws1.rc	0.736
dis3	1.034
dlc1	0.912
dld1: dldh	0.926
dma1	0.700
dmc1: dmp1	1.477
dmf1: mid1	0.969
dna2	0.912
dpm1	1.004
dps	0.852
dsk1	0.828
dss1	0.915
eca39	1.125
ecm2: cwf5	0.855
ef1-b	1.165
ef1a-b	1.127
eft2-1	1.162
eft2-2	1.186
emp24	0.929
end3	1.144
eng1	0.832
eng2	0.852
eno1	1.119
erd2	0.962
erg24	0.898
erg7	1.196
erg9	1.192
erv14	0.992
erv25	0.944
esc1	0.858
esc1.rc	1.107
eso1	0.938
etd1	1.091
exg1	0.931
exg2	1.082
exg3	0.839
exo1	1.123
exo2	
exo70	1.012
fas1	1.204
fat1	0.764
fba1	1.184
fbp1	0.822
fet5	1.014
fib	1.462
fim1	0.913
fin1	0.976
fin1.rc	
fio1	0.575
fio1.rc	
fip1	0.524
fkbp39	1.409
fnx1	0.925
for3	1.028
frp1	0.573
fur4	0.958
fus1	0.884
gaf1	0.945
gaf2	1.023
gap1: src1: sar1	0.945
gar1	1.298
gar2	1.253
gcs1	1.047
gdi1: sec19	0.877
gfp(s65t)	
ght1	1.417
ght2	1.237
ght3	0.926
ght4	1.174
ght5	1.231
ght6: meu12	1.143
git11	1.190
git3	0.912
git5	1.143
git7	0.882
gln1	1.192
gma12	0.741
gms1	0.836
gna1: spgna1	0.868
gos1	0.905
gpa1	0.687
gpa2: git8	1.116
gpd1	0.915
gpd1: tdh1	1.460
gpd2	0.975
gpd3	0.912
gpi1	1.171
gpi8	0.781
gpm1	0.963
gpt	0.950
gpt1	0.963
gpx1	0.691
grd19	0.881
grx1	0.658
gsa1: gsh2	0.922
gst	
gti1	1.380
gtp1	1.111
gtr1	1.188
gtr2	0.824
gua1	
gua1.rc	1.195
gut2	1.526
h3.1: hht1	0.870
h3.1: hht1.rc	0.913
h3.2: hht2	0.820
h3.3: hht3	0.896
h4.1: hhf1	0.932
h4.1: hhf1.rc	1.073
h4.2: hhf2	0.863
h4.3: hhf3	1.008
h4.3: hhf3.rc	1.240
hba1: caf1	0.951
hcs	1.141
hda1.4.bud.51	
hda1: phd1	1.032
hem2	0.950
hhp1	0.974
hhp2	0.784
his1	1.185
his2	1.072
his3: pi009	0.992
his5	1.170
his6	1.049
his7	0.979
hmg1	1.072
hmt1	0.875
hob1	0.947
hob3	0.799
hog1.1.bud.30	
hog1.7.bud.70	
hos1: ryh1	1.000
hos3	0.930
hrp1	1.013
hrp3	0.949
hsf	0.941
hsk1	0.837
