Gene name	Mean of ratios
i16_prr1	2.075
i17_c8d2.01	1.089
i18_cox4	1.471
i19_skp1	1.413
i1_mes1	1.180
i20_c23c4.08	1.370
i21_ade2: min10	1.153
i22_pex7	1.891
i23_c660.16	1.160
i24_rpt4	1.894
i25_c736.11	1.372
i26_mob2	
i27_rad24	1.252
i28_c644.09	1.033
i29_c14c8.04	1.122
i2_ubc4	1.459
i30_c12d12.06	1.034
i31_cdc37	1.049
i32_rem1	1.313
i3_c1b2.04	1.360
i4_c354.06	1.102
i5_c550.11	1.127
i6_c622.14	1.030
i7_par1	1.579
i8_c18.15	1.220
i9_hsf	1.214
iah1	0.978
idi1	0.483
ilv1	0.489
ilv3	0.294
imp2	0.927
int6: yin6	0.730
inv1	
inv1.rc	
ipk1	1.647
isp3: meu4	1.210
isp4	1.784
isp5	2.783
isp5.rc	2.044
isp6	3.346
isp7	2.433
isy1	1.032
itr1	1.529
itr2	0.921
its3	1.100
kan-mx	1.889
kap104	0.817
kap114	1.010
kap123	0.620
kes1	0.940
kin1	1.201
klp1	1.328
klp3: krp1	1.682
klp5	1.197
klp6	
klp8	1.205
kms1	1.237
kms2	
krp1: krp	0.982
ksg1	1.229
lag1	0.688
lcb2	0.894
leu1	0.453
leu2	0.513
leu3	0.752
lig4	1.493
liz1	0.848
lps1	0.695
lsd1: fas2	0.690
lsm2	1.018
lsm3	0.721
lsm4	0.765
lsm5	0.744
lsm6	0.913
lsm7	0.750
lsm8	0.976
luc7	0.782
lys1	0.671
lys3	0.470
lys7	0.838
mad2	1.198
mae1	1.111
mae2	1.600
mag1	1.653
mak1	1.498
mak2	1.477
mak3	
mal2	1.357
mal3	0.772
mam1	1.176
mam2	1.598
mam4	0.671
map1	
map2	1.345
map3	0.944
matmc: c1711.02	
matmc: c23g7.09	1.186
matmc: c23g7.09.rc	
matmi: c1711.01	0.645
matmi: c23g7.17	0.590
mcm3	0.779
mcm6: mis5	1.241
mcm7	0.861
mcs1: res2: pct1	1.329
mcs2	0.955
mcs4	1.023
mde1	1.596
mde5: meu30	1.845
mde7	1.996
mdm12	1.023
med7	0.652
mei2	1.162
mei3	1.665
mek1	1.553
mes1	0.900
met6	0.866
meu10	
meu11	1.547
meu11rc	1.167
meu13	1.152
meu14	1.193
meu15	
meu16	0.995
meu16rc	1.420
meu17	1.461
meu18	0.437
meu18.rc	0.730
meu19	1.154
meu19rc	
meu1: meu2	1.226
meu20	1.919
meu20rc	
meu22	0.891
meu23: b13958-2	
meu25	1.652
meu26	
meu26.rc	1.446
meu27: b8647-6	1.621
meu29	0.851
meu3	
meu31	1.758
meu3rc	1.064
meu5	
meu6	
meu7	1.965
meu8	
meu8.rc	3.682
mex67	
mfm1	0.908
mfm2	
mfm3	1.235
mhk1: pmk1	1.581
mik1	0.687
mik1.rc	
mip1: c24b10.22	1.054
mip1: c57a7.11	1.303
mis12	1.253
mis3	0.487
mis4	0.373
mis6	1.158
misc_rna_1.1.19	1.220
misc_rna_1.1.19.rc	0.826
misc_rna_1.1.28	
misc_rna_1.1.28.rc	0.804
misc_rna_1.1.38	
misc_rna_1.1.38.rc	0.579
misc_rna_1.1.41.rc	
misc_rna_1.1.42	0.794
misc_rna_1.1.42.rc	1.968
misc_rna_1.1.46	0.468
misc_rna_1.1.46.rc	0.485
misc_rna_1.1.7	1.020
misc_rna_1.1.7.rc	0.888
misc_rna_1.1.8	
misc_rna_1.1.8.rc	1.859
misc_rna_2.2.20	0.914
misc_rna_2.2.20.rc	1.235
misc_rna_2.2.40	
misc_rna_2.2.40.rc	1.845
misc_rna_2.2.48	0.685
misc_rna_2.2.48.rc	0.656
misc_rna_2.2.51	0.858
misc_rna_2.2.51.rc	0.718
misc_rna_3.3.21	
misc_rna_3.3.21.rc	1.113
misc_rna_3.3.37	1.186
misc_rna_3.3.37.rc	0.903
misc_rna_3.3.52	
misc_rna_3.3.52.rc	0.668
misc_rna_4.4.31	1.317
misc_rna_4.4.31.rc	1.494
misc_rna_4.4.53	0.711
misc_rna_4.4.53.rc	0.882
mlo2	1.218
mlo3	0.585
mms2	0.790
mob1	0.998
mob2	
moe1	0.640
mok11	1.352
mok12	1.052
mok13	1.613
mok14	1.475
mph1	0.910
mpr1: spy1	0.889
mra1	0.677
msh1	1.090
msh2	1.265
msh6	
msp1	1.316
mthfr2	0.775
mts4	1.222
mus81	1.097
mus81.rc	
mvp1	0.900
myc	
myh	1.382
myo2	1.169
myo3: myp2	0.871
myo51	1.270
myo52	1.182
n150	0.912
n313	0.644
nak1	1.400
nc133a	0.965
nc133a.rc	
nc133b	0.961
nc133b.rc	
ncd10	1.153
ncrna.100	
ncrna.101	0.783
ncrna.102	0.808
ncrna.104	
ncrna.105	
ncrna.106	
ncrna.107	
ncrna.108	
ncrna.109	
ncrna.110	
ncrna.111	
ncrna.112	0.547
ncrna.113	0.796
ncrna.114	
ncrna.115	
ncrna.116	
ncrna.117	
ncrna.118	
ncrna.119	
ncrna.120	
ncrna.121	
ncrna.122	0.983
ncrna.125	
ncrna.126	
ncrna.127	
ncrna.129	
ncrna.70	
ncrna.71	
ncrna.72	
ncrna.73	0.923
ncrna.74	0.934
ncrna.76	0.701
ncrna.77	0.976
ncrna.78	
ncrna.80	
ncrna.81	
ncrna.82	
ncrna.83	
ncrna.84	
ncrna.88	
ncrna.89	
ncrna.90	
ncrna.91	
ncrna.96	
ncrna.99	
nda2	0.636
nda3: ben1: alp12	0.711
nda4: mcm5	1.087
ndk1	1.380
nhp2	0.436
nic1	1.531
nif1	1.374
noc1: tip1	0.747
npp106	1.080
nrd1	1.069
nrf1	0.894
nth1	
ntp1	1.671
nuc1: rpa1	0.482
nuc2	1.065
nuf2	1.505
nup124	1.120
nup184	1.315
obr1	3.471
omt3	
orb6	1.222
orb6.rc	1.412
orc1: orp1	
orc2: orp2	0.806
orc5	0.821
orp3: orc3	1.001
orp4	1.244
oxa1sp1	0.807
oxa1sp2	0.718
p05501	0.761
p05511	0.899
p07657	0.670
p11e10.01	1.153
p11e10.02c	1.363
p14575	0.870
p14e8.02	1.043
p14e8.02.rc	1.552
p14e8.04	1.194
p14e8.05c	0.536
p15e9.02c	1.036
p16f5.03c	1.249
p16f5.05c	0.535
p16f5.06	0.709
p16f5.08c	1.341
p18g5.02	1.091
p18g5.03	1.259
p19a11.01	0.783
p19a11.02c	1.263
p19a11.04c	1.299
p19a11.05c	1.158
p1_matpc	0.604
p1e11.02	1.149
p1e11.03	1.120
p1e11.04c	1.029
p1e11.05c	1.485
p1e11.07c	0.718
p1e11.08	0.687
p1e11.10	0.725
p1e11.11	0.534
p20c8.01c	0.470
p20c8.02c	
p20c8.03	0.696
p21534	0.548
p21535	0.943
p21536	1.080
p21537	0.856
p21547	1.105
p22190	0.718
p22191	0.462
p22h7.10c	0.685
p23a10.02	0.738
p23a10.03c	0.817
p23a10.04	1.333
p23a10.05	0.990
p23a10.06	1.138
p23a10.08	0.894
p23a10.09	1.028
p23a10.10	0.856
p23a10.11c	0.680
p23a10.12	1.426
p23a10.14c	1.187
p23a10.15c	0.541
p23a10.16	0.262
p24d3.01	1.083
p25a2.01c	1.544
p25a2.03	1.006
p26c9.03c	0.774
p27g11.02	0.935
p27g11.03	1.005
p27g11.04c	0.800
p27g11.06c	0.716
p27g11.07c	0.862
p27g11.08c	1.789
p27g11.09c	2.046
p27g11.11c	0.981
p27g11.12	0.995
p27g11.13c	0.406
p27g11.14c	0.961
p27g11.15	1.329
p27g11.16	1.116
p2_matpi	
p31b10.01	1.403
p31b10.02	1.070
p31b10.03c	1.043
p31b10.04	0.958
p31b10.05	1.255
p31b10.06	1.331
p32a8.02	0.727
p32a8.03c	0.851
p35g2.01c	1.345
p35g2.02	0.811
p35g2.03c	1.048
p35g2.04c	0.993
p35g2.06c	1.004
p35g2.08c	0.633
p35g2.09	0.815
p35g2.10	1.171
p35g2.11c	1.932
p35g2.12	1.341
p35g2.13c	1.162
p35g2.14	0.982
p4g3.03	
p4h10.01	1.067
p4h10.07	1.075
p4h10.08	0.613
p4h10.10	1.496
p4h10.11c	0.579
p4h10.12	2.403
p4h10.14c	0.901
p4h10.15	0.444
p4h10.16c	0.925
p4h10.17c	1.480
p4h10.18c	0.787
p4h10.19c	1.089
p4h10.20	0.688
p4h10.21c	0.958
p7g5.01	1.328
p7g5.02c	0.487
p7g5.03	1.242
p7g5.06	2.605
p8a3.02c	0.678
p8a3.03	0.843
p8a3.05	
p8a3.05.rc	1.333
p8a3.06	0.933
p8a3.07c	0.366
p8a3.10	0.734
p8a3.11c	1.489
p8a3.12c	1.542
p8a3.13c	0.909
p8a3.14c	1.075
p8b7.01c	1.423
p8b7.02	0.788
p8b7.04	1.135
p8b7.05c	0.472
p8b7.07c	1.015
p8b7.08c	0.992
p8b7.09c	0.607
p8b7.10c	0.750
p8b7.11	0.597
p8b7.11.rc	0.700
p8b7.12c	0.692
p8b7.13	0.964
p8b7.14c	1.010
p8b7.15c	0.663
p8b7.17c	0.728
p8b7.18c	0.624
p8b7.19	1.103
p8b7.20c	0.493
p8b7.21	0.615
p8b7.23	1.337
p8b7.24c	1.581
p8b7.25	0.528
p8b7.26	0.870
p8b7.27	1.475
p8b7.28c	0.890
p8b7.29	1.112
p8b7.30c	1.057
p8b7.31	0.788
paa1	1.175
pab1	0.911
pab1: pabp	
pab1: pabp.rc	0.567
pab2	0.949
pac1: hcs	0.779
pac2	1.448
pak1: shk1	1.269
pam1	1.028
pap1	1.718
par1	0.949
par2	1.585
par2.rc	
pas1	1.065
pb10d8.01	
pb10d8.02c	0.831
pb10d8.03	0.586
pb10d8.04c	0.540
pb10d8.05c	0.460
pb10d8.06c	0.453
pb10d8.07c	0.438
pb15e9.01c	0.702
pb15e9.01c.rc	
pb16a4.02c	0.988
pb16a4.04c	0.455
pb16a4.05c	1.277
pb16a4.06c	2.728
pb17e12.03	1.158
pb17e12.06	
pb17e12.07c	1.009
pb17e12.08	1.891
pb17e12.09	
pb17e12.10c	1.392
pb17e12.11	0.814
pb17e12.12c	1.078
pb17e12.14c	1.005
pb18e9.01	0.656
pb18e9.02	1.904
pb18e9.03	
pb18e9.04c	1.074
pb18e9.05c	0.674
pb1a10.02	1.410
pb1a10.03	1.028
pb1a10.05	0.370
pb1a10.06c	
pb1a10.07c	1.552
pb1a10.08	1.228
pb1a10.09	1.022
pb1a10.10c	1.020
pb1a10.11c	0.704
pb1a10.12c	1.448
pb1a10.13	1.177
pb1a10.14	0.876
pb1a10.15	0.664
pb1a11.01	1.864
pb1a11.02	3.651
pb1a11.03	4.055
pb1a11.04c	1.009
pb1c11.01	1.612
pb1c11.02	2.752
pb1c11.03	2.477
pb1e7.01c	0.913
pb1e7.02c	0.303
pb1e7.03	0.574
pb1e7.04c	0.644
pb1e7.05	1.677
pb1e7.06	2.184
pb1e7.07	0.303
pb1e7.08	
pb1e7.09	0.881
pb1e7.10	0.384
pb1e7.11c	
pb1e7.12	
pb21e7.02c	4.498
pb21e7.04c	3.649
pb21e7.05	
pb21e7.06	1.842
pb21e7.08	1.184
pb21e7.09	1.897
pb21e7.10	0.990
pb21f2.02	0.948
pb21f2.03	0.822
pb24d3.02c	1.291
pb24d3.03	1.301
pb24d3.05c	0.823
pb24d3.06c	1.115
pb24d3.07c	1.516
pb24d3.08c	3.413
pb24d3.09c	0.780
pb2b2.01	4.035
pb2b2.02	0.830
pb2b2.03c	1.089
pb2b2.04	
pb2b2.05	2.189
pb2b2.06c	1.041
pb2b2.07c	0.718
pb2b2.08	1.296
pb2b2.09c	0.686
pb2b2.10c	1.384
pb2b2.11	1.480
pb2b2.12c	2.545
pb2b2.13	1.406
pb2b2.14c	
pb2b2.15	
pb2b2.16c	1.493
pb2b2.18	1.056
pb2b2.19c	0.877
pb2b2.20c	0.632
pb2b4.01c	0.953
pb2b4.02	0.638
pb2b4.04c	1.239
pb2b4.05	1.404
pb2b4.06	1.392
pb2b4.07	1.342
pb2c8.01	0.762
pb7e8.01	0.374
pb7e8.02	1.277
pb8b6.01	1.177
pb8b6.02	1.234
pb8b6.03	
pb8b6.03.rc	0.872
pb8b6.04	
pb8b6.04.rc	1.460
pb8b6.05	1.266
pb8b6.07	
pb8e5.01	0.925
pb8e5.04c	2.266
pb8e5.07c	0.703
pb8e5.08	0.903
pb8e5.09	1.092
pb8e5.10	1.188
pcd1	2.474
pch1	0.924
pck1	1.398
pck2: sts6: pkc1	1.113
pcn1: pcn	0.621
pcr1: mts2	0.598
pcr1: mts2.rc	0.543
pcu1	1.383
pcu3	1.236
pcu4	1.186
pcy1: cpy1	2.312
pda1	0.753
pdb1	0.667
pdh1	1.272
pef1	1.206
pep12	1.787
pep1: vps10	0.483
pep3	1.380
pep5	1.090
pep7	1.789
pep8	1.203
pex5	1.102
pex7	0.940
pfk1	0.853
pgak	
pgi1	1.297
pgk1	0.968
pgr1: pi039	1.581
pho1	0.589
pho1.rc	0.787
pho2	0.944
pho4	0.478
php2	1.614
php3	0.992
php5	1.269
pht1: pi001	1.128
pht1: pi001.rc	1.369
phz1	1.288
pi003: pi003	1.285
pi003: pi003.rc	1.375
pi004	1.192
pi005	0.968
pi006	1.101
pi007	0.780
pi008	0.783
pi010	0.899
pi013: mei4	0.834
pi014	1.055
pi015	1.345
pi016	0.998
pi018	1.081
pi019	
pi021	0.905
pi022	0.951
pi025	0.875
pi026	1.353
pi027	1.407
pi028	1.287
pi029	0.871
pi030	1.119
pi031	0.733
pi034	0.987
pi035	0.751
pi036	1.065
pi037	0.748
pi038	1.185
pi040	1.273
pi041	1.072
pi042	0.706
pi043	1.609
pi044	0.476
pim1: dcd1	1.009
pim1: dcd1.rc	1.090
pip1	0.693
pj4664.02	0.912
pj4664.04	1.062
pj4664.05	1.856
pj691.01c	1.094
pj691.02	3.294
pj691.03	0.636
pj691.03.rc	0.965
pj695.01c	
pj696.02	
pj696.02.rc	0.816
pj732.02c	1.923
pj735.01c	1.181
pj736.01	0.715
pj760.01c	0.719
pj760.03c	
pj760.03c.rc	1.238
pk	
pka1: tpk: git6	0.947
pkl1: klp1	1.477
pku70	1.378
pla1	1.025
plc1	1.035
plo1	1.230
plo1.rc	1.730
plr	3.131
pma1	0.719
pma2	1.312
pmc1	1.359
pmd1	2.038
pmh1	1.206
pmm1	0.562
pmm1.rc	0.570
pmp1	0.947
pmp20	0.980
pms1	1.328
pmt1	
pmt2	1.156
pmt3: ubl2: smt3	0.636
pob1	0.899
pof1	1.945
pof3	1.305
pol1: swi7: pola	1.306
pol5	0.666
pom1	0.942
pop1	
pop1.rc	
pop2: sud1	1.319
pop3: wat1	0.756
ppa	0.626
ppa1	0.765
ppa2	1.528
ppb1	0.957
ppe1: esp1: ppx1	0.982
ppi1	0.849
ppt1	0.794
prh1	0.816
prl1	0.955
prl10	1.510
prl11	
prl12	2.077
prl13	1.274
prl14	1.960
prl15	1.704
prl16	1.372
prl19	1.580
prl2	1.468
prl20	1.081
prl20.rc	
prl21	1.350
prl22	1.786
prl23	
prl24	0.995
prl25	0.556
prl25.rc	0.695
prl26	2.065
prl27	
prl28	3.975
prl3	0.627
prl31	1.962
prl32	0.419
prl33	
prl34	
prl35	0.871
prl36	1.210
prl37	
prl38	1.506
prl39	
prl4	
prl40	
prl41	1.362
prl42	1.317
prl43	1.596
prl44	0.556
prl45	1.264
prl46	
prl47	1.239
prl48	0.763
prl49	0.786
prl49.rc	0.895
prl5	
prl50	1.349
prl51	1.647
prl52	1.321
prl53	0.816
prl54	1.426
prl55	0.945
prl56	
prl57	
prl58	1.330
prl59	1.311
prl6	1.158
prl60	1.532
prl61	
prl62	0.777
prl63	0.761
prl64	0.850
prl65	3.555
prl66	
prl66.rc	1.863
prl67	1.690
prl68	
prl8	1.435
prl9	1.440
prp10: sap155	1.599
prp11	1.038
prp12: sap130	
prp16	1.400
prp17	1.076
prp17.rc	1.165
prp18	0.864
prp19: cwf8	0.830
prp1: zer1	0.909
prp22	1.242
prp28	1.152
prp2: mis11	0.813
prp31	1.093
prp39	
prp4	1.376
prp40	
prp43.a	0.724
prp5: cwf1: pi024	1.090
prr1	1.168
prs1	1.092
psc3	1.274
psc3.rc	1.650
pse1	0.641
psh1: skp1	1.123
psh3	0.696
psi	0.855
psk1	1.125
pss1: ssp1	0.528
pst1	0.990
pst2	1.319
pst3	0.982
psu1	0.837
ptb1	0.924
ptc1	0.915
ptc2	0.849
ptc3	1.130
ptc4	1.306
ptr2	1.827
ptr3: uba1	1.454
ptr6	1.055
pts1	1.303
pub1	1.096
puc1	2.047
pyk1	0.762
pyp1	0.945
pyp2	0.341
pyp3	1.379
pyr1	1.221
pyug7.03c	0.482
pyug7.05	0.586
pyug7.06	1.179
pyuk71.01	1.056
pyuk71.03c	1.099
qcr8	0.553
rad1	1.348
rad13	1.366
rad15: rhp3	1.322
rad16: rad10: rad20: swi9	0.827
rad17	1.016
rad18	1.436
rad2	0.860
rad21	1.177
rad22	1.649
rad24	0.707
rad25	1.473
rad26	1.281
rad3	1.245
rad31: uba4	
rad31: uba4.rc	1.045
rad32	1.394
rad4: cut5	1.135
rad8	1.091
rad9	1.136
rae1	0.839
ral2	1.838
ran1: pat1	0.916
rcd1	1.197
rdp1	0.849
rds1	1.438
reb1	0.830
rec10	
rec11	
rec12	1.685
rec14	
rec15	1.358
rec6	1.358
rec7	0.978
rec8	1.761
rem1	1.906
rem1intron	
rep1: rec16	
rep2	0.868
rer1	0.937
res1: sct1	1.069
ret2	
ret3	1.003
rfc1	1.050
rfc2	0.988
rfc3	0.993
rfc4	0.849
rfc5	1.023
rgs1	1.223
rho1	0.887
rho2	0.913
rhp14	1.364
rhp16: rad16	1.117
rhp23	0.533
rhp26	0.997
rhp4a	1.124
rhp4b	0.949
rhp51: rad51	1.532
rhp54: rad54	1.421
rhp55	1.261
rhp57	0.884
rhp6: ubc2	1.016
rhp9: crb2	1.265
rik1	1.164
rip1	0.448
rlc1	1.139
rna1	0.619
rng2	1.499
rng3	
rnh1	1.118
rnp24	0.559
rnp24.rc	
rpa12	0.507
rpa2	0.587
rpa2.rc	0.645
rpa43	0.359
rpa49	0.560
rpb1	1.225
rpb1.rc	1.304
rpb10	0.701
rpb11	0.844
rpb2	1.325
rpb3	
rpb4	1.324
rpb5	0.445
rpb6: rpo15	0.597
rpb7	0.764
rpb8	0.431
rpb9	0.721
rpc1	1.034
rpc10: rpb12	0.462
rpc11	0.458
rpc19: rpa17	0.540
rpc2	1.185
rpc25	0.785
rpc34	
rpc40: rpa42	0.437
rpc53	0.895
rph1: pif1	1.022
rpl1-1: rpl10a-1	0.281
rpl1-2: rpl10a-2	0.337
rpl10-1	0.748
rpl10-2	0.555
rpl11-1	0.320
rpl11-2	0.300
rpl12-1: rpl12.1	0.317
rpl12-2	0.334
rpl13	0.472
rpl13a-1: rpl16-1	0.340
rpl13a-2: rpl16-2	0.328
rpl14	0.722
rpl15	0.358
rpl15-2	0.299
rpl16c.a	0.344
rpl17	0.290
rpl17-2	0.300
rpl18-1: rpl18	0.322
rpl18-2	0.468
rpl18a.3.bud.55	
rpl18a.7.bud.61	
rpl19-1	0.370
rpl19-2	0.328
rpl20-1	0.299
rpl20-2	0.313
rpl21	0.328
rpl21-2	0.332
rpl22	0.417
rpl23-1	0.355
rpl23-2	0.344
rpl24	0.326
rpl24-2	0.317
rpl24-3	0.501
rpl25a	0.379
rpl25b: rpl23a-2	0.302
rpl26	0.323
rpl27-1: rpl27a	0.291
rpl27-2: rpl27b	0.229
rpl27a.1.bud.66	
rpl28-1: rpl27a	0.298
rpl28-2	0.319
rpl29	0.386
rpl3-1	0.381
rpl3-b	0.360
rpl30-2	0.301
rpl30: rpl30-1	0.335
rpl31	0.333
rpl32-1	0.334
rpl32-2	0.331
rpl34	0.370
rpl34-2	0.391
rpl35	0.309
rpl35a: rpl33	0.231
rpl36-1	0.287
rpl36-2	0.418
rpl36a	0.368
rpl37	0.410
rpl37-1	0.406
rpl37-2	0.430
rpl37a-1: rpl43-1	0.322
rpl37a-2: rpl43-2	0.458
rpl38-1	0.347
rpl38-2	0.373
rpl39	0.349
rpl4	0.344
rpl4-2	0.374
rpl41-1	0.620
rpl41-2	0.384
rpl44: rpl28	0.274
rpl5	0.366
rpl5-2	0.331
rpl6	0.425
rpl7-1	0.281
rpl7-2	0.340
rpl7-3	0.648
rpl7a	0.454
rpl8-1: rpk5a: rpl2-1: rpk5	0.331
rpl8-2: rpk37: rpk5b	0.329
rpl8-3: rpk5-b: rpkd4	0.333
rpl9-1	0.344
rpl9-2	0.332
rpn10: pus1	1.141
rpn11: pad1: sks1: bfr2	0.842
rpn12: mts3	1.018
rpn2	1.165
rpn3	0.985
rpn5	0.997
rpn5-b	0.989
rpn6	0.941
rpn7	1.090
rpn8	0.927
rpn9	0.940
rpp0	0.494
rpp1-1	0.209
rpp1-2	0.380
rpp1-3	0.300
rpp2-1	0.302
rpp2-2	0.590
rpp2-3: rla6	0.273
rps10-1	0.283
rps10-2: pi023	0.318
rps11-1	0.367
rps11-2	0.276
rps12-1	0.296
rps12-2	0.474
rps13	0.435
rps14-1	0.467
rps14-2	0.269
rps15-1	0.313
rps15-2	0.356
rps15a-1: rps22-1	0.311
rps15a-2: rps22-2	0.427
rps16-1	0.325
rps16-2	0.341
rps17-1	0.295
rps17-2	0.402
rps18-1	0.342
rps18-2	0.371
rps19-1	0.400
rps19-2	0.303
rps2	0.432
rps20	0.329
rps21	0.409
rps23	0.374
rps23-2	0.310
rps24-2	0.363
rps24a	0.397
rps25-1	0.326
rps25-2	0.423
rps26-1	0.249
rps26-2	0.416
rps27	0.444
rps28-1	0.379
rps28-2	0.326
rps29	0.420
rps3	0.370
rps30-1	0.462
rps30-2	0.413
rps3a-1: rps1-1	0.289
rps3a-2: rps1-2	0.441
rps4-1	0.339
rps4-2	0.317
rps4-3	0.349
rps5	0.374
rps5-2	0.363
rps6-1	0.338
rps7	0.327
rps8-1	0.450
rps8-2	0.326
rps9-1: rps9a	0.325
rps9-2: rps9b	0.297
rpsa-2: rps0-2	0.327
rpt1	1.047
rpt2: mts2	1.094
rpt3	0.896
rpt4	1.040
rpt5: tbp1	1.364
rpt6: let1	0.885
rrna.01	0.871
rrna.02	0.760
rrna.03	0.963
rrna.04	
rrna.05	
rrna.06	
rrna.07	
rrna.08	1.016
rrna.09	1.093
rrna.11	
rrna.12	
rrna.13	
rrna.14	
rrna.15	
rrna.16	
rrna.17	
rrna.18	
rrna.19	
rrna.20	
rrna.21	1.557
rrna.22	0.560
rrna.23	0.603
rrna.24	
rrna.25	
rrna.26	
rrna.27	
rrna.28	
rrna.29	
rrna.30	
rrna.31	
rrna.32	0.928
rrna.33	
rrna.34	
rrna.35	
rrna.36	
rrna.37	0.984
rrna.38	
rrna.39	
rrna_2.2.16	0.895
rsd1	1.177
rst2	1.541
rsv1	2.005
rti1	1.364
rum1	1.008
rum1.rc	
sad1	1.148
sak1	1.032
sam1	0.407
sap1	0.711
sap114	1.059
sap145	0.920
sap49	0.806
sap61	0.849
sap62	1.255
sar1	
sat1	1.224
sbh2	0.643
sbp1: yrb1	0.632
scd1: ral1	1.602
scd2: ral3	1.160
sce3	0.467
sck1	1.274
scn1	
scp3	0.990
scr1	0.931
scr1.rc	1.133
sdh2	0.327
sds21	0.567
sds22	0.984
sds23: moc1	0.984
sec1	1.066
sec1.rc	1.004
sec10	0.937
sec13	0.785
sec13.rc	0.971
sec14	0.689
sec15	1.398
sec16	1.170
sec17	1.103
sec18	1.697
sec2	1.216
sec21	1.122
sec22	0.946
sec23a	0.834
sec23b	0.910
sec24	1.045
sec24.2.bud.35	
sec26	0.970
sec27	1.017
sec28	0.940
sec31	0.984
sec6	1.259
sec61	0.620
sec62	0.815
sec65	0.694
sec66	0.743
sec66.rc	
sec7.16.bud.49	
sec7.2.bud.35	
sec7.7.bud.45	
sec7a	0.970
sec7b	2.473
sec7c	0.596
sec9	1.396
sed5	0.809
sex1	1.716
sfc1	1.123
sfc3	1.603
sfc4	1.272
sfc6	0.932
sft1: ufe1	0.803
sft2	1.004
sgf11	
shk2	1.694
shm2	0.687
sid1	1.498
sid2	1.021
sid4	1.001
sid4.rc	1.274
sin1	1.014
skb1	0.757
skb5	0.853
skh1: mkk1	0.850
skp1	
sks2: hsc1	0.453
sla1	0.363
slm9	1.169
slp1	0.764
slt1	0.526
slu7	0.965
sly1	1.187
smc1	1.257
smc3	1.307
smd1	0.655
smd2: cwf9	0.670
smd3	0.641
sme1	0.654
smf1	0.618
smg1	0.702
smn1: yab8	1.433
sna41	0.924
snc1	0.897
snorna.01	
snorna.02	
snorna.03	
snorna.04	
snorna.05	
snorna.06	
snorna.07	
snorna.08	
snorna.09	
snorna.10	
snorna.11	
snorna.12	
snorna.13	
snorna.14	
snorna.15	
snorna.16	
snorna.17	
snorna.18	
snorna.19	
snorna.20	0.801
snorna.21	
snorna.22	
snorna.23	
snorna.24	
snorna.25	0.651
snorna.26	
snorna.27	
snorna.28	
snorna.29	
snorna.30	
snorna.31	
snorna.32	0.672
snorna.33	0.457
snorna.34	0.935
snorna.35	0.976
snorna.36	
snorna.37	
snorna.38	
snorna.40	0.606
snorna.41	
snorna.42	
snorna.43	
snorna.44	
snorna.45	
snorna.46	0.800
snorna.47	0.820
snorna.48	0.653
snorna.49	
snorna.50	0.767
snorna.51	0.710
snorna.52	0.979
snrna.01	1.768
snrna.04	
snrna.06	1.082
snrna_1.1.1	1.484
snrna_1.1.1.rc	1.044
snrna_2.2.9	1.448
snrna_6.6.7	1.260
snrna_6.6.7.rc	1.484
snu13	0.351
snu66	1.334
snw1	0.888
sod1	0.962
sod2: c1486.01	1.283
sod2: c977.10	1.508
sop2	1.177
sou1	0.357
spa1	1.107
spbc336.08	1.165
spc19	0.995
spc24	0.922
spc7	1.347
spd1	0.689
spd1.rc	1.179
spe1	1.050
spe2	0.458
spf27: cwf7	0.789
spf30	0.987
spf31	0.674
spf38	0.567
spg1: sid3	0.793
spi1	0.403
spk1	1.229
spm1: pmk1	1.013
spn1	1.036
spn2	1.472
spn3	1.064
spn4	0.910
spn5: mde9: meu28	1.050
spo14: stl1	0.899
spo4	0.754
spo6	1.909
spo6rc	0.925
spp42	1.588
spr18	1.326
spt3	1.267
spt6.1.bud.43	
spt6.8.bud.40.	1.235
srp1	0.709
srp102	0.841
srp14	0.696
srp2	0.583
srp54	0.746
srp72	0.782
srs2	1.287
srw1: ste9	1.672
ssb1: rpa1: rad11	1.039
ssb1: rpa1: rad11.rc	1.281
ssb2	0.819
ssb3	0.952
ssm4	1.070
sso1	0.728
ssp1: c297.03	1.196
ssp1: c664.11	0.659
ste11: aff1: stex	1.091
ste13	1.103
ste16	
ste16.rc	1.846
ste4	1.062
ste5: ras1	0.832
ste6	1.627
ste7	1.343
sti1	0.704
stm1	0.686
stp1	0.552
sts1	0.922
sts5	1.266
stt3	0.882
sty1: spc1: phh1	0.969
suc1	0.671
suc22	1.265
sui1: psu1	0.766
sum2	0.995
sum3: ded1: slh3: moc2	0.501
sup35	0.557
sup45	0.620
swi1	1.287
swi10	0.880
swi2	1.139
swi4	1.338
swi6	0.749
swo1: hsp90	0.633
sxa1	1.020
sxa2	1.264
syf1: cwf3	0.896
taf72	1.211
taf73	0.708
tal1	1.745
tap	
taz1: myb1: myb	1.036
tbp1: tdf1	1.313
tcg1	0.770
tea1	0.822
tea2: klp4	1.723
tef1-e: ef1a-e	0.578
tef3	0.256
tef3.rc	0.355
tef5	0.499
tel1	1.251
term-adh1	
tf-fragment4	1.510
tf2-1	1.581
tf2-10	
tf2-11	1.590
tf2-12	1.686
tf2-13-pseudo	1.648
tf2-2	1.701
tf2-4	1.712
tf2-5	1.742
tf2-6	1.447
tf2-7	1.454
tf2-8	1.724
tf2-9	1.653
